Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-9820965,"Respiratory syncytial virus (RSV) genome replication, transcription and translation",2,16,10,0.0002673579456305683,0.0011677251448864525,5499;5501,True,"Respiratory syncytial virus (RSV) genome replication, transcription and translation",19241,0.2,0.125,query_1,['REAC:R-HSA-9820952']
REAC,REAC:R-HSA-180024,DARPP-32 events,2,23,10,0.0005357968348488193,0.0019172489150614375,5499;5518,True,DARPP-32 events,19241,0.2,0.08695652173913043,query_1,['REAC:R-HSA-111885']
REAC,REAC:R-HSA-163560,Triglyceride catabolism,2,24,10,0.0005577825176812922,0.001972159616087426,5499;5501,True,Triglyceride catabolism,19241,0.2,0.08333333333333333,query_1,['REAC:R-HSA-8979227']
REAC,REAC:R-HSA-2173788,Downregulation of TGF-beta receptor signaling,2,25,10,0.0005797643340619226,0.002025764790781071,5499;5501,True,Downregulation of TGF-beta receptor signaling,19241,0.2,0.08,query_1,['REAC:R-HSA-2173789']
REAC,REAC:R-HSA-5673000,RAF activation,2,33,10,0.0009757023982893769,0.0031159528203434936,5501;5518,True,RAF activation,19241,0.2,0.06060606060606061,query_1,['REAC:R-HSA-5673001']
REAC,REAC:R-HSA-8979227,Triglyceride metabolism,2,37,10,0.0011801771664502808,0.003651173108705556,5499;5501,True,Triglyceride metabolism,19241,0.2,0.05405405405405406,query_1,['REAC:R-HSA-556833']
REAC,REAC:R-HSA-3928662,EPHB-mediated forward signaling,2,40,10,0.0013279232003175479,0.0039048830742011062,2902;2904,True,EPHB-mediated forward signaling,19241,0.2,0.05,query_1,['REAC:R-HSA-2682334']
REAC,REAC:R-HSA-2173789,TGF-beta receptor signaling activates SMADs,2,46,10,0.0016939699780469436,0.0048375873411532905,5499;5501,True,TGF-beta receptor signaling activates SMADs,19241,0.2,0.043478260869565216,query_1,['REAC:R-HSA-170834']
REAC,REAC:R-HSA-8986944,Transcriptional Regulation by MECP2,2,57,10,0.002511187856115153,0.006429506838501728,2903;2904,True,Transcriptional Regulation by MECP2,19241,0.2,0.03508771929824561,query_1,['REAC:R-HSA-212436']
REAC,REAC:R-HSA-162582,Signal Transduction,6,2555,10,0.004496134048713114,0.010514581200533817,2902;2904;2906;5499;5501;5518,True,Signal Transduction,19241,0.6,0.0023483365949119373,query_1,['REAC:0000000']
REAC,REAC:R-HSA-141424,Amplification of signal from the kinetochores,2,91,10,0.005371666824130711,0.011235105963146629,5501;5518,True,Amplification of signal from the kinetochores,19241,0.2,0.02197802197802198,query_1,['REAC:R-HSA-69618']
REAC,REAC:R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,2,91,10,0.005371666824130711,0.011235105963146629,5501;5518,True,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,19241,0.2,0.02197802197802198,query_1,['REAC:R-HSA-141424']
REAC,REAC:R-HSA-170834,Signaling by TGF-beta Receptor Complex,2,92,10,0.005371666824130711,0.011235105963146629,5499;5501,True,Signaling by TGF-beta Receptor Complex,19241,0.2,0.021739130434782608,query_1,['REAC:R-HSA-9006936']
REAC,REAC:R-HSA-111885,Opioid Signalling,2,88,10,0.005371666824130711,0.011235105963146629,5499;5518,True,Opioid Signalling,19241,0.2,0.022727272727272728,query_1,['REAC:R-HSA-418594']
REAC,REAC:R-HSA-2682334,EPH-Ephrin signaling,2,90,10,0.005371666824130711,0.011235105963146629,2902;2904,True,EPH-Ephrin signaling,19241,0.2,0.022222222222222223,query_1,['REAC:R-HSA-422475']
REAC,REAC:R-HSA-69618,Mitotic Spindle Checkpoint,2,108,10,0.007170854954271469,0.014198292809457507,5501;5518,True,Mitotic Spindle Checkpoint,19241,0.2,0.018518518518518517,query_1,['REAC:R-HSA-69620']
REAC,REAC:R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,2,114,10,0.007758709112128346,0.015061023570602083,5501;5518,True,EML4 and NUDC in mitotic spindle formation,19241,0.2,0.017543859649122806,query_1,['REAC:R-HSA-68877']
REAC,REAC:R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,2,119,10,0.008217384273282821,0.015643149014586983,5499;5501,True,Respiratory Syncytial Virus Infection Pathway,19241,0.2,0.01680672268907563,query_1,['REAC:R-HSA-9824446']
REAC,REAC:R-HSA-9006936,Signaling by TGFB family members,2,122,10,0.008321944593618664,0.015643149014586983,5499;5501,True,Signaling by TGFB family members,19241,0.2,0.01639344262295082,query_1,['REAC:R-HSA-162582']
REAC,REAC:R-HSA-2500257,Resolution of Sister Chromatid Cohesion,2,123,10,0.008321944593618664,0.015643149014586983,5501;5518,True,Resolution of Sister Chromatid Cohesion,19241,0.2,0.016260162601626018,query_1,['REAC:R-HSA-68877']
REAC,REAC:R-HSA-166520,Signaling by NTRKs,2,130,10,0.009050118625507106,0.016389544096192744,2904;5518,True,Signaling by NTRKs,19241,0.2,0.015384615384615385,query_1,['REAC:R-HSA-9006934']
REAC,REAC:R-HSA-5663220,RHO GTPases Activate Formins,2,135,10,0.009511161399258271,0.01691505949448926,5501;5518,True,RHO GTPases Activate Formins,19241,0.2,0.014814814814814815,query_1,['REAC:R-HSA-195258']
REAC,REAC:R-HSA-9032500,Activated NTRK2 signals through FYN,1,6,10,0.013645336413505722,0.022640586116263683,2904,True,Activated NTRK2 signals through FYN,19241,0.1,0.16666666666666666,query_1,['REAC:R-HSA-9006115']
REAC,REAC:R-HSA-163767,PP2A-mediated dephosphorylation of key metabolic factors,1,7,10,0.015545700832523148,0.025229907908521178,5518,True,PP2A-mediated dephosphorylation of key metabolic factors,19241,0.1,0.14285714285714285,query_1,['REAC:R-HSA-163685']
REAC,REAC:R-HSA-9660537,Signaling by MRAS-complex mutants,1,8,10,0.016250670654792652,0.025809888687023625,5501,True,Signaling by MRAS-complex mutants,19241,0.1,0.125,query_1,['REAC:R-HSA-6802957']
REAC,REAC:R-HSA-2467813,Separation of Sister Chromatids,2,187,10,0.016250670654792652,0.025809888687023625,5501;5518,True,Separation of Sister Chromatids,19241,0.2,0.0106951871657754,query_1,['REAC:R-HSA-68882']
REAC,REAC:R-HSA-9726840,SHOC2 M1731 mutant abolishes MRAS complex function,1,8,10,0.016250670654792652,0.025809888687023625,5501,True,SHOC2 M1731 mutant abolishes MRAS complex function,19241,0.1,0.125,query_1,['REAC:R-HSA-9660537']
REAC,REAC:R-HSA-9726842,Gain-of-function MRAS complexes activate RAF signaling,1,8,10,0.016250670654792652,0.025809888687023625,5501,True,Gain-of-function MRAS complexes activate RAF signaling,19241,0.1,0.125,query_1,['REAC:R-HSA-9660537']
REAC,REAC:R-HSA-68877,Mitotic Prometaphase,2,199,10,0.017383800793059713,0.027173625450203867,5501;5518,True,Mitotic Prometaphase,19241,0.2,0.010050251256281407,query_1,['REAC:R-HSA-68886']
REAC,REAC:R-HSA-2465910,MASTL Facilitates Mitotic Progression,1,10,10,0.01871138236469814,0.02810106987040945,5518,True,MASTL Facilitates Mitotic Progression,19241,0.1,0.1,query_1,['REAC:R-HSA-68875']
REAC,REAC:R-HSA-451306,Ionotropic activity of kainate receptors,1,10,10,0.01871138236469814,0.02810106987040945,2899,True,Ionotropic activity of kainate receptors,19241,0.1,0.1,query_1,['REAC:R-HSA-451326']
REAC,REAC:R-HSA-451308,Activation of Ca-permeable Kainate Receptor,1,10,10,0.01871138236469814,0.02810106987040945,2899,True,Activation of Ca-permeable Kainate Receptor,19241,0.1,0.1,query_1,['REAC:R-HSA-451306']
REAC,REAC:R-HSA-2555396,Mitotic Metaphase and Anaphase,2,228,10,0.02051435614264979,0.02810106987040945,5501;5518,True,Mitotic Metaphase and Anaphase,19241,0.2,0.008771929824561403,query_1,['REAC:R-HSA-68886']
REAC,REAC:R-HSA-68882,Mitotic Anaphase,2,227,10,0.02051435614264979,0.02810106987040945,5501;5518,True,Mitotic Anaphase,19241,0.2,0.00881057268722467,query_1,['REAC:R-HSA-2555396']
REAC,REAC:R-HSA-113501,Inhibition of replication initiation of damaged DNA by RB1/E2F1,1,14,10,0.02072099091454434,0.02810106987040945,5518,True,Inhibition of replication initiation of damaged DNA by RB1/E2F1,19241,0.1,0.07142857142857142,query_1,['REAC:R-HSA-113510']
REAC,REAC:R-HSA-4839748,Signaling by AMER1 mutants,1,14,10,0.02072099091454434,0.02810106987040945,5518,True,Signaling by AMER1 mutants,19241,0.1,0.07142857142857142,query_1,['REAC:R-HSA-4791275']
REAC,REAC:R-HSA-4839744,Signaling by APC mutants,1,14,10,0.02072099091454434,0.02810106987040945,5518,True,Signaling by APC mutants,19241,0.1,0.07142857142857142,query_1,['REAC:R-HSA-4791275']
REAC,REAC:R-HSA-4839735,Signaling by AXIN mutants,1,14,10,0.02072099091454434,0.02810106987040945,5518,True,Signaling by AXIN mutants,19241,0.1,0.07142857142857142,query_1,['REAC:R-HSA-4791275']
REAC,REAC:R-HSA-5358752,CTNNB1 T41 mutants aren't phosphorylated,1,15,10,0.02072099091454434,0.02810106987040945,5518,True,CTNNB1 T41 mutants aren't phosphorylated,19241,0.1,0.06666666666666667,query_1,['REAC:R-HSA-4839743']
REAC,REAC:R-HSA-5358751,CTNNB1 S45 mutants aren't phosphorylated,1,15,10,0.02072099091454434,0.02810106987040945,5518,True,CTNNB1 S45 mutants aren't phosphorylated,19241,0.1,0.06666666666666667,query_1,['REAC:R-HSA-4839743']
REAC,REAC:R-HSA-5358749,CTNNB1 S37 mutants aren't phosphorylated,1,15,10,0.02072099091454434,0.02810106987040945,5518,True,CTNNB1 S37 mutants aren't phosphorylated,19241,0.1,0.06666666666666667,query_1,['REAC:R-HSA-4839743']
REAC,REAC:R-HSA-5358747,CTNNB1 S33 mutants aren't phosphorylated,1,15,10,0.02072099091454434,0.02810106987040945,5518,True,CTNNB1 S33 mutants aren't phosphorylated,19241,0.1,0.06666666666666667,query_1,['REAC:R-HSA-4839743']
REAC,REAC:R-HSA-4839743,Signaling by CTNNB1 phospho-site mutants,1,15,10,0.02072099091454434,0.02810106987040945,5518,True,Signaling by CTNNB1 phospho-site mutants,19241,0.1,0.06666666666666667,query_1,['REAC:R-HSA-4791275']
REAC,REAC:R-HSA-5339716,Signaling by GSK3beta mutants,1,15,10,0.02072099091454434,0.02810106987040945,5518,True,Signaling by GSK3beta mutants,19241,0.1,0.06666666666666667,query_1,['REAC:R-HSA-4791275']
REAC,REAC:R-HSA-1295596,Spry regulation of FGF signaling,1,14,10,0.02072099091454434,0.02810106987040945,5518,True,Spry regulation of FGF signaling,19241,0.1,0.07142857142857142,query_1,"['REAC:R-HSA-5654726', 'REAC:R-HSA-5654727', 'REAC:R-HSA-5654732', 'REAC:R-HSA-5654733']"
REAC,REAC:R-HSA-5467348,Truncations of AMER1 destabilize the destruction complex,1,14,10,0.02072099091454434,0.02810106987040945,5518,True,Truncations of AMER1 destabilize the destruction complex,19241,0.1,0.07142857142857142,query_1,['REAC:R-HSA-4839748']
REAC,REAC:R-HSA-5467340,AXIN missense mutants destabilize the destruction complex,1,14,10,0.02072099091454434,0.02810106987040945,5518,True,AXIN missense mutants destabilize the destruction complex,19241,0.1,0.07142857142857142,query_1,['REAC:R-HSA-4839735']
REAC,REAC:R-HSA-5467337,APC truncation mutants have impaired AXIN binding,1,14,10,0.02072099091454434,0.02810106987040945,5518,True,APC truncation mutants have impaired AXIN binding,19241,0.1,0.07142857142857142,query_1,['REAC:R-HSA-4839744']
REAC,REAC:R-HSA-9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",1,12,10,0.02072099091454434,0.02810106987040945,5518,True,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",19241,0.1,0.08333333333333333,query_1,['REAC:R-HSA-70171']
REAC,REAC:R-HSA-202670,ERKs are inactivated,1,13,10,0.02072099091454434,0.02810106987040945,5518,True,ERKs are inactivated,19241,0.1,0.07692307692307693,query_1,['REAC:R-HSA-198753']
REAC,REAC:R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,1,16,10,0.021781549343567033,0.029405091613815496,5518,True,Initiation of Nuclear Envelope (NE) Reformation,19241,0.1,0.0625,query_1,['REAC:R-HSA-2995410']
REAC,REAC:R-HSA-196299,Beta-catenin phosphorylation cascade,1,17,10,0.02249477889363073,0.030094366357695163,5518,True,Beta-catenin phosphorylation cascade,19241,0.1,0.058823529411764705,query_1,['REAC:R-HSA-195253']
REAC,REAC:R-HSA-432142,Platelet sensitization by LDL,1,17,10,0.02249477889363073,0.030094366357695163,5518,True,Platelet sensitization by LDL,19241,0.1,0.058823529411764705,query_1,['REAC:R-HSA-418346']
REAC,REAC:R-HSA-69620,Cell Cycle Checkpoints,2,287,10,0.0232373906073635,0.0309484529613765,5501;5518,True,Cell Cycle Checkpoints,19241,0.2,0.006968641114982578,query_1,['REAC:R-HSA-1640170']
REAC,REAC:R-HSA-389513,Co-inhibition by CTLA4,1,20,10,0.025731140760188245,0.03294795179435799,5518,True,Co-inhibition by CTLA4,19241,0.1,0.05,query_1,['REAC:R-HSA-388841']
REAC,REAC:R-HSA-418594,G alpha (i) signalling events,2,311,10,0.025958992322827508,0.03294795179435799,5499;5518,True,G alpha (i) signalling events,19241,0.2,0.006430868167202572,query_1,['REAC:R-HSA-388396']
REAC,REAC:R-HSA-500657,Presynaptic function of Kainate receptors,1,21,10,0.025958992322827508,0.03294795179435799,2899,True,Presynaptic function of Kainate receptors,19241,0.1,0.047619047619047616,query_1,['REAC:R-HSA-451326']
REAC,REAC:R-HSA-9006115,Signaling by NTRK2 (TRKB),1,21,10,0.025958992322827508,0.03294795179435799,2904,True,Signaling by NTRK2 (TRKB),19241,0.1,0.047619047619047616,query_1,['REAC:R-HSA-166520']
REAC,REAC:R-HSA-195258,RHO GTPase Effectors,2,316,10,0.026161928823047,0.03306422493806366,5501;5518,True,RHO GTPase Effectors,19241,0.2,0.006329113924050633,query_1,['REAC:R-HSA-194315']
REAC,REAC:R-HSA-198753,ERK/MAPK targets,1,22,10,0.026500456192887253,0.03334786219726852,5518,True,ERK/MAPK targets,19241,0.1,0.045454545454545456,query_1,"['REAC:R-HSA-198725', 'REAC:R-HSA-450282']"
REAC,REAC:R-HSA-5654732,Negative regulation of FGFR3 signaling,1,23,10,0.02701463365260618,0.03334786219726852,5518,True,Negative regulation of FGFR3 signaling,19241,0.1,0.043478260869565216,query_1,['REAC:R-HSA-5654741']
REAC,REAC:R-HSA-113510,E2F mediated regulation of DNA replication,1,23,10,0.02701463365260618,0.03334786219726852,5518,True,E2F mediated regulation of DNA replication,19241,0.1,0.043478260869565216,query_1,['REAC:R-HSA-69206']
REAC,REAC:R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,1,26,10,0.029781533828249936,0.03583192067245863,5518,True,Cyclin A/B1/B2 associated events during G2/M transition,19241,0.1,0.038461538461538464,query_1,['REAC:R-HSA-69275']
REAC,REAC:R-HSA-5654726,Negative regulation of FGFR1 signaling,1,26,10,0.029781533828249936,0.03583192067245863,5518,True,Negative regulation of FGFR1 signaling,19241,0.1,0.038461538461538464,query_1,['REAC:R-HSA-5654736']
REAC,REAC:R-HSA-5654733,Negative regulation of FGFR4 signaling,1,27,10,0.03055165956980387,0.03644144442521847,5518,True,Negative regulation of FGFR4 signaling,19241,0.1,0.037037037037037035,query_1,['REAC:R-HSA-5654743']
REAC,REAC:R-HSA-5654727,Negative regulation of FGFR2 signaling,1,28,10,0.03130314409945817,0.0368929912600757,5518,True,Negative regulation of FGFR2 signaling,19241,0.1,0.03571428571428571,query_1,['REAC:R-HSA-5654738']
REAC,REAC:R-HSA-451326,Activation of kainate receptors upon glutamate binding,1,30,10,0.03275276157179176,0.03770051176062846,2899,True,Activation of kainate receptors upon glutamate binding,19241,0.1,0.03333333333333333,query_1,['REAC:R-HSA-112314']
REAC,REAC:R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,1,30,10,0.03275276157179176,0.03770051176062846,5518,True,MAPK targets/ Nuclear events mediated by MAP kinases,19241,0.1,0.03333333333333333,query_1,['REAC:R-HSA-450294']
REAC,REAC:R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,1,31,10,0.03345210746907452,0.03821259968582743,5518,True,Disassembly of the destruction complex and recruitment of AXIN to the membrane,19241,0.1,0.03225806451612903,query_1,['REAC:R-HSA-201681']
REAC,REAC:R-HSA-5654741,Signaling by FGFR3,1,32,10,0.03413524134769984,0.03854816228238347,5518,True,Signaling by FGFR3,19241,0.1,0.03125,query_1,['REAC:R-HSA-190236']
REAC,REAC:R-HSA-4791275,Signaling by WNT in cancer,1,34,10,0.03584895628077095,0.039998208363772714,5518,True,Signaling by WNT in cancer,19241,0.1,0.029411764705882353,query_1,['REAC:R-HSA-5663202']
REAC,REAC:R-HSA-68886,M Phase,2,405,10,0.03596104960801963,0.039998208363772714,5501;5518,True,M Phase,19241,0.2,0.0049382716049382715,query_1,['REAC:R-HSA-69278']
REAC,REAC:R-HSA-5654743,Signaling by FGFR4,1,35,10,0.03609265939895989,0.039998208363772714,5518,True,Signaling by FGFR4,19241,0.1,0.02857142857142857,query_1,['REAC:R-HSA-190236']
REAC,REAC:R-HSA-6804757,Regulation of TP53 Degradation,1,36,10,0.036716119998154544,0.04038773199797,5518,True,Regulation of TP53 Degradation,19241,0.1,0.027777777777777776,query_1,['REAC:R-HSA-6806003']
REAC,REAC:R-HSA-6806003,Regulation of TP53 Expression and Degradation,1,37,10,0.037325846478867955,0.04090692400082577,5518,True,Regulation of TP53 Expression and Degradation,19241,0.1,0.02702702702702703,query_1,['REAC:R-HSA-5633007']
REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2,444,10,0.04096360309728062,0.04313381759570306,5501;5518,True,Diseases of signal transduction by growth factor receptors and second messengers,19241,0.2,0.0045045045045045045,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-5675221,Negative regulation of MAPK pathway,1,42,10,0.04143876008758617,0.04318354998601086,5518,True,Negative regulation of MAPK pathway,19241,0.1,0.023809523809523808,query_1,['REAC:R-HSA-5673001']
REAC,REAC:R-HSA-5654736,Signaling by FGFR1,1,43,10,0.041978219045334816,0.043460182547055706,5518,True,Signaling by FGFR1,19241,0.1,0.023255813953488372,query_1,['REAC:R-HSA-190236']
REAC,REAC:R-HSA-212436,Generic Transcription Pathway,3,1232,10,0.04199687673739053,0.043460182547055706,2903;2904;5518,True,Generic Transcription Pathway,19241,0.3,0.002435064935064935,query_1,['REAC:R-HSA-73857']
REAC,REAC:R-HSA-69231,Cyclin D associated events in G1,1,47,10,0.044465129712845,0.045381936511047986,5518,True,Cyclin D associated events in G1,19241,0.1,0.02127659574468085,query_1,['REAC:R-HSA-69236']
REAC,REAC:R-HSA-69236,G1 Phase,1,47,10,0.044465129712845,0.045381936511047986,5518,True,G1 Phase,19241,0.1,0.02127659574468085,query_1,['REAC:R-HSA-453279']
